id;text;clean_text;toxic_label;toxicity_pre_clean;toxicity_post_clean;polarity;politeness;nltk_score
;@friend @friend Agreed. Does ruTorrent support multiple auth types? I've only used it with basic_auth. ;@friend @friend Agreed. Does ruTorrent support multiple auth types? I've only used it with basic_auth.;n;0.021012738;0.021012738;0;0.48304962854489875;0.5859
;I think this is no more a discussion, we more or less all agree that authentication should be enable by default and can be made optional bu user. I'm not a dev, I don't know anything about node.js, I'm only here to manage issues. Jfurrow is the main dev but he is very busy and have only a few hours a month for this project. Remember this is an open source project and that all contributions are made by member on their free time, so anyone wanting this feature can make a PR. We would proudly review and merge it. ;I think this is no more a discussion, we more or less all agree that authentication should be enable by default and can be made optional bu user. I'm not a dev, I don't know anything about node.js, I'm only here to manage issues. Jfurrow is the main dev but he is very busy and have only a few hours a month for this project. Remember this is an open source project and that all contributions are made by member on their free time, so anyone wanting this feature can make a PR. We would proudly review and merge it.;n;0.021788174;0.02178838;0.12545454545454546;0.34067020950603577;0.885
;Agreed - is there a way to just lock this thread? This way it doesn't go on, but can still be managed by the repo as a an enhancement, per the labeling? ;Agreed - is there a way to just lock this thread? This way it doesn't go on, but can still be managed by the repo as a an enhancement, per the labeling?;n;0.07143343;0.07143347;0;0.41502624978569436;0.2287
; Is this expected on a mobile device? Not very usable. ; Is this expected on a mobile device? Not very usable.;n;0.040764365;0.040764373;-0.1;0.47208674022250263;0
;Hi @friend Thanks for posting your issue, but can you please take time to edit it in order to fill the issue template. I'm closing the issue until you fill it. Feel free to ask to re-open it as soon as it's done. ;Hi @friend Thanks for posting your issue, but can you please take time to edit it in order to fill the issue template. I'm closing the issue until you fill it. Feel free to ask to re-open it as soon as it's done.;n;0.045924187;0.045924183;0.30000000000000004;0.6748433236873582;0.8537
;@friend it’s quite usable in landscape. Portrait indeed makes things hard. ;@friend it’s quite usable in landscape. Portrait indeed makes things hard.;n;0.10600723;0.10600728;-0.2916666666666667;0.439007418522547;-0.1027
;Consider a smaller template, that is little much if want people to fill it out...for little issues like this. Also just be aware that no one gets the issue templates when they use a mobile device ;Consider a smaller template, that is little much if want people to fill it out...for little issues like this. Also just be aware that no one gets the issue templates when they use a mobile device;n;0.065097;0.065097;0.015000000000000003;0.41865467026676373;0.015
;Is it like this for all mobile devices? Is there no proper mobile views?? ;Is it like this for all mobile devices? Is there no proper mobile views??;n;0.03318301;0.03318321;0;0.5608479468735795;0.212
;@friend done. Consider forking this project if you're a react dev because it appears to be dead. From experience, it's unlikely Jfurrow it's going to work on this again. I know that he wants to and doesn't want to 'give up', but it's not going to happen. I'm not sure continuing development in a repo under his name would be the best idea unless you have admin rights. It's going to be hard to find contributors at this point anyway, so idk if it's worth it. ;@friend done. Consider forking this project if you're a react dev because it appears to be dead. From experience, it's unlikely Jfurrow it's going to work on this again. I know that he wants to and doesn't want to 'give up', but it's not going to happen. I'm not sure continuing development in a repo under his name would be the best idea unless you have admin rights. It's going to be hard to find contributors at this point anyway, so idk if it's worth it.;n;0.14420444;0.14420441;0.0369047619047619;0.2547142489901125;0.2609
;@friend All our template are very small except the bug one that is medium size but all info are required to troubleshoot correctly, sorry. Flood is installed on a server (or more rarely a computer), you are troubleshooting on either the server or the computer, you're expected to fill the issue on your computer not your mobile device. And it is a github issue if issue template are not displaying on mobile not a flood one. No done, please fill Your Environment correctly. ♠masterlatestN.A.`. ;@friend All our template are very small except the bug one that is medium size but all info are required to troubleshoot correctly, sorry. Flood is installed on a server (or more rarely a computer), you are troubleshooting on either the server or the computer, you're expected to fill the issue on your computer not your mobile device. And it is a github issue if issue template are not displaying on mobile not a flood one. No done, please fill Your Environment correctly. ♠masterlatestN.A.`.;n;0.118683025;0.118683025;-0.024999999999999994;0.43235425334843763;0.7954
